"The Untold Story of the Fourth Holy Grail War (Fate/Zero, #1)"	Gen Urobuchi	4.19	292	1404639397s/22669219	22669219-the-untold-story-of-the-fourth-holy-grail-war

"Small Favor (The Dresden Files, #10)"	Jim Butcher	4.43	66364	1298085176s/927979	927979.Small_Favor

"To Kill a Warlock (Dulcie O'Neil, #1)"	H.P. Mallory	3.89	9283	1340395471s/8568032	8568032-to-kill-a-warlock

"The Society of Unrelenting Vigilance (Candle Man, #1)"	Glenn Dakin	3.51	557	1320529566s/6261394	6261394-the-society-of-unrelenting-vigilance

The Newton Inheritance	Paul Camster	5	2	0	16090365-the-newton-inheritance

"Resurrection (Scions, #1)"	Patrice Michelle	3.84	285	1387707797s/1799453	1799453.Resurrection

God Is Not Great: How Religion Poisons Everything	Christopher Hitchens	3.94	60969	1411218313s/43369	43369.God_Is_Not_Great

"The Vampire's Redemption (Undead in Brown County, #3)"	S.J. Wright	3.96	662	1327463234s/13423353	13423353-the-vampire-s-redemption

"A Fistful of Sky  (LaZelle, #1)"	Nina Kiriki Hoffman	3.9	1334	1392091624s/473869	473869.A_Fistful_of_Sky

"The Winter King (The Warlord Chronicles, #1)"	Bernard Cornwell	4.26	23124	1311987677s/68520	68520.The_Winter_King

"It Ain't Me, Babe (Hades Hangmen, #1)"	Tillie Cole	4.23	17995	1398707039s/22020052	22020052-it-ain-t-me-babe

"Mirage (Above World, #2)"	Jenn Reese	4.2	368	1351213426s/15700338	15700338-mirage

Julius Caesar	William Shakespeare	3.64	122749	1354574927s/13006	13006.Julius_Caesar

"Adored (It Girl, #8)"	Cecily von Ziegesar	3.9	2630	1442349055s/5644886	5644886-adored

La noche de Tlatelolco	Elena Poniatowska	4.04	1479	1377632469s/59196	59196.La_noche_de_Tlatelolco

"Invaded (Alienated, #2)"	Melissa Landers	4.04	4452	1392905721s/17316770	17316770-invaded

"Lord of the Shadows (Cirque Du Freak, #11)"	Darren Shan	4.22	15993	1388251260s/8949	8949.Lord_of_the_Shadows

"Fame, Glory, and Other Things on My To Do List"	Janette Rallison	3.86	1663	1312042385s/613727	613727.Fame_Glory_and_Other_Things_on_My_To_Do_List

"The Dilbert Principle: A Cubicle's-Eye View of Bosses, Meetings, Management Fads & Other Workplace Afflictions"	Scott Adams	3.93	6668	1405204396s/85574	85574.The_Dilbert_Principle

251 Things to Do in Tofino: And it is NOT just about Surfing	Kait Fennell	4.84	38	1459375286s/29744910	29744910-251-things-to-do-in-tofino

The Sunhitcher	Tomi Astikainen	4.35	20	1462572991s/18106531	18106531-the-sunhitcher

"Flight of the Old Dog (Patrick McLanahan, #1)"	Dale Brown	4.05	11988	1387709468s/840163	840163.Flight_of_the_Old_Dog

Solaris	Stanisí´ä‰åéíïéaw Lem	3.96	40413	1355011529s/95558	95558.Solaris

"A Knight of the Word (Word & Void, #2)"	Terry Brooks	4.03	10360	1403811542s/420496	420496.A_Knight_of_the_Word

"The Arctic Incident: The Graphic Novel (Artemis Fowl: The Graphic Novels, #2)"	Eoin Colfer	3.97	1690	1441579179s/5280062	5280062-the-arctic-incident

Neighborhood Kandii	Tee Renee	3.82	39	1420822372s/24396333	24396333-neighborhood-kandii

Notes from the Tilt-A-Whirl: Wide-Eyed Wonder in God's Spoken World	N.D. Wilson	4.34	2003	1406674699s/3428818	3428818-notes-from-the-tilt-a-whirl

"Der Metamorph (Kantaki, #2)"	Andreas Brandhorst	3.94	34	1384498648s/1237015	1237015.Der_Metamorph

"Collected Poems, Prose, and Plays"	Robert Frost	4.29	4979	1347468960s/12210	12210.Collected_Poems_Prose_and_Plays

"Robots and Empire (Robot, #4)"	Isaac Asimov	4.15	17227	1335782304s/76688	76688.Robots_and_Empire

"Rule of Two (Star Wars: Darth Bane, #2)"	Drew Karpyshyn	4.14	9476	1281997208s/1347837	1347837.Rule_of_Two

"Fables, Vol. 1: Legends in Exile"	Bill Willingham	4.01	84564	1375392441s/21326	21326.Fables_Vol_1

"Magyk (Septimus Heap, #1)"	Angie Sage	3.79	80750	1404330986s/769483	769483.Magyk

"Chibi Vampire, Vol. 07"	Yuna Kagesaki	4.22	1713	1348925232s/1720375	1720375.Chibi_Vampire_Vol_07

Labyrinths:  Selected Stories and Other Writings	Jorge Luis Borges	4.46	20873	1388286895s/17717	17717.Labyrinths

"Silver Is for Secrets (Blue is for Nightmares, #3)"	Laurie Faria Stolarz	4.08	8083	1327870394s/493123	493123.Silver_Is_for_Secrets

"The Spell (The Big Bad Wolf, #3)"	Heather Killough-Walden	3.99	3884	1328320313s/10773791	10773791-the-spell

"A Tale of Two Castles (A Tale of Two Castles, #1)"	Gail Carson Levine	3.71	5856	1290214639s/9466032	9466032-a-tale-of-two-castles

"Een dans met draken: Zwaarden tegen draken (Het Lied van IJs en Vuur #5, deel 2 van 2)"	George R.R. Martin	4.4	13389	1327939188s/12990129	12990129-een-dans-met-draken

Collected Poems and Letters from America with Photographs and a new Introduction	Keith Hale	5	2	1373170781s/18166232	18166232-collected-poems-and-letters-from-america-with-photographs-and-a-new-intr

"Trust: Betrayed (Trust Trilogy, #2)"	Cristiane Serruya	4.21	220	1362707044s/17454163	17454163-trust

"Lost Souls (Dean Koontz's Frankenstein, #4)"	Dean Koontz	3.86	9326	1320510283s/6914139	6914139-lost-souls

"Plain Pursuit (Daughters of the Promise, #2)"	Beth Wiseman	4.38	1584	1439248319s/6069124	6069124-plain-pursuit

"The Raven Prince (Princes Trilogy, #1)"	Elizabeth Hoyt	3.99	12842	1461447638s/28863	28863.The_Raven_Prince

"The Angry Tide (Poldark, #7)"	Winston Graham	4.27	1248	1391952789s/194630	194630.The_Angry_Tide

"Cassidy Jones and the Seventh Attendant (Cassidy Jones Adventures, #3)"	Elise Stokes	4.43	250	1369611531s/17980174	17980174-cassidy-jones-and-the-seventh-attendant

Wicked Gentlemen	Ginn Hale	4.01	2588	1387746186s/1636228	1636228.Wicked_Gentlemen

"An Imperfect Circle (Contradictions, #1)"	R.J. Sable	4.14	117	1387658260s/19162261	19162261-an-imperfect-circle

"The Hostage (Medusa Project, #2)"	Sophie McKenzie	3.99	1593	1327458795s/6642994	6642994-the-hostage

"The Cay (The Cay, #1)"	Theodore Taylor	3.73	24934	1388197101s/18553	18553.The_Cay

"Noon, 22nd Century"	Arkady Strugatsky	3.99	555	1318473641s/1091478	1091478.Noon_22nd_Century

"The Emperor's New Mind Concerning Computers, Minds and the Laws of Physics"	Roger Penrose	3.82	4282	1347652000s/179744	179744.The_Emperor_s_New_Mind_Concerning_Computers_Minds_and_the_Laws_of_Physics

"One Market Under God: Extreme Capitalism, Market Populism, and the End of Economic Democracy"	Thomas Frank	3.88	472	1388299804s/189114	189114.One_Market_Under_God

Miss Shumway Waves A Wand	James Hadley Chase	3.72	159	1363783299s/921821	921821.Miss_Shumway_Waves_A_Wand

"Can You Forgive Her? (Palliser, #1)"	Anthony Trollope	3.92	4353	1357208740s/374371	374371.Can_You_Forgive_Her_

"An Evil Mind (Robert Hunter, #6)"	Chris Carter	4.43	1717	1403681114s/19582934	19582934-an-evil-mind

"The Ladies' Paradise (Les Rougon-Macquart, #11)"	í´íéíïŒmile Zola	3.96	6549	1389152174s/28413	28413.The_Ladies_Paradise

"The Summoning (Darkest Powers, #1)"	Kelley Armstrong	4.03	124860	1327890699s/2800905	2800905-the-summoning

"The Elric Saga Part I (Elric Saga, #1-3)"	Michael Moorcock	4.08	3634	1265757681s/60132	60132.The_Elric_Saga_Part_I

"Lieutenant Henry Gallant (The Henry Gallant Saga, #2)"	H. Peter Alesso	3.87	195	1408419151s/22914214	22914214-lieutenant-henry-gallant

"Amphigorey Also (Amphigorey, #3)"	Edward Gorey	4.44	3582	1327933610s/51245	51245.Amphigorey_Also

"13 Little Blue Envelopes (Little Blue Envelope, #1)"	Maureen Johnson	3.65	66802	1375030179s/17020	17020.13_Little_Blue_Envelopes

"The Infinite (Harrow House, #3)"	Douglas Clegg	3.45	340	1167462958s/23839	23839.The_Infinite

"Hunting Human (Prime Legacy, #1)"	Amanda E. Alvarez	3.75	269	1294425578s/10147914	10147914-hunting-human

"Dragon's Time (Pern, #23)"	Anne McCaffrey	3.92	3181	1389481987s/7757584	7757584-dragon-s-time

"Words to Ponder About Life, Love and Men"	Karen Michelle Miller	4.29	95	1425675183s/24623026	24623026-words-to-ponder-about-life-love-and-men

"Forever Ours (Shattered Hearts, #1)"	Cassia Leo	4.16	3795	1429685308s/22337670	22337670-forever-ours

"All The Possibilities (The MacGregors, #3)"	Nora Roberts	4.02	2438	1440942510s/114183	114183.All_The_Possibilities

"The Art of Living: The Classical Manual on Virtue, Happiness and Effectiveness"	Epictetus	4.18	5153	1388969321s/24618	24618.The_Art_of_Living

"Dragon Bound (Elder Races, #1)"	Thea Harrison	4.14	28094	1312822853s/9637479	9637479-dragon-bound

Summer's Sweet Embrace	Kim Strattford	3.54	13	1438114717s/25999205	25999205-summer-s-sweet-embrace

"How to Win a Cosmic War: God, Globalization, and the End of the War on Terror"	Reza Aslan	3.99	1132	1434973024s/6007953	6007953-how-to-win-a-cosmic-war

"The Great Psychotherapy Debate: Models, Methods and Findings"	Bruce E. Wampold	4.14	29	1347658082s/1364151	1364151.The_Great_Psychotherapy_Debate

Unexpected	Roxann Season	4.86	7	1426040552s/25117552	25117552-unexpected

"Hijab Sang Pencinta (Bagaikan Puteri, #3)"	Ramlee Awang Murshid	4.44	1135	1219578586s/4385897	4385897-hijab-sang-pencinta

"Kat, Incorrigible (Kat, Incorrigible, #1)"	Stephanie Burgis	3.96	2877	1348200525s/6609744	6609744-kat-incorrigible

"Bí´íéí‚íÇvsedragernes hemmelighed (Freddy-serien, #3)"	Dennis Jírgensen	3.73	226	1258997112s/7187885	7187885-b-vsedragernes-hemmelighed

"Don Quixote, U.S.A."	Richard Powell	4.37	94	0	11921099-don-quixote-u-s-a

"Warrior Princess (Warrior Princess, #1)"	Allan Frewin Jones	3.68	2430	1439225828s/3798897	3798897-warrior-princess

"Tempting Rever (Zorn Warriors, #3)"	Laurann Dohner	4.02	4734	1273600624s/8174363	8174363-tempting-rever

Sense and Sensibility	Jane Austen	4.05	694265	1266797396s/2407534	2407534.Sense_and_Sensibility

"MacKenzie Fire (Shine Not Burn, #2)"	Elle Casey	4.16	4992	1396842739s/21846948	21846948-mackenzie-fire

"Assassin's Apprentice / Royal Assassin (Farseer Trilogy, #1-2)"	Robin Hobb	4.33	5824	1328305541s/5533041	5533041-assassin-s-apprentice-royal-assassin

Amy Falls Down	Jincy Willett	3.64	1652	1408914437s/16066896	16066896-amy-falls-down

"Eternity Embraced (Demonica, #3.5)"	Larissa Ione	4.03	4848	1327896087s/10283764	10283764-eternity-embraced

"Midnight Awakening (Midnight Breed, #3)"	Lara Adrian	4.25	34814	1343539714s/1388813	1388813.Midnight_Awakening

"The Book of Night with Moon (Cats of Grand Central, #1)"	Diane Duane	4.03	1551	1172442808s/176521	176521.The_Book_of_Night_with_Moon

Le sang du monde : Le voyage de Théo	Catherine Clément	3	33	1421611353s/24565152	24565152-le-sang-du-monde

"Crossroads (Anna Strong Chronicles, #7)"	Jeanne C. Stein	4.02	1364	1311703511s/10694189	10694189-crossroads

"Luvvy and the Girls (The Half Sisters, #2)"	Natalie Savage Carlson	4.14	49	1456252257s/347206	347206.Luvvy_and_the_Girls

"Ignite (Ignite, #1)"	Lily Paradis	3.66	662	1407992254s/22845021	22845021-ignite

"Glass (Crank, #2)"	Ellen Hopkins	4.28	48965	1388515458s/270804	270804.Glass

"Don't Die, My Love"	Lurlene McDaniel	4.11	13018	1320416427s/127451	127451.Don_t_Die_My_Love

"The Pickwick Papers, Vol 2"	Charles Dickens	3.84	62	1348259200s/2909728	2909728-the-pickwick-papers-vol-2

"Shadow Catcher (Nick Baron, #1)"	James R. Hannibal	3.9	106	1364847751s/17675013	17675013-shadow-catcher

"Dying Wish (Sentinel Wars, #6)"	Shannon K. Butcher	4.24	1809	1314887577s/11261730	11261730-dying-wish

Killer Pizza (Killer Pizza #1)	Greg Taylor	3.83	1349	1311992382s/6261122	6261122-killer-pizza

"Doors of Stone (The Kingkiller Chronicle, #3)"	Patrick Rothfuss	4.42	1692	0	10394348-doors-of-stone

"Plain Proposal (Daughters of the Promise, #5)"	Beth Wiseman	4.38	1070	1441155461s/8702424	8702424-plain-proposal

"All the Pretty Horses (The Border Trilogy, #1)"	Cormac McCarthy	3.96	63136	1373229549s/469571	469571.All_the_Pretty_Horses

"Basic Writings: Ten Key Essays, plus the Introduction to Being and Time"	Martin Heidegger	4.03	3735	1387703029s/393902	393902.Basic_Writings

"Blue-Eyed Devil (Travises, #2)"	Lisa Kleypas	4.21	24292	1311990880s/1756703	1756703.Blue_Eyed_Devil

"The Princeling (Morland Dynasty, #3)"	Cynthia Harrod-Eagles	4.17	453	1388370053s/1660236	1660236.The_Princeling

"These High, Green Hills (Mitford Years #3)"	Jan Karon	4.25	13918	1171663787s/112874	112874.These_High_Green_Hills

"Mrs. Frisby and the Rats of NIMH (Rats of NIMH, #1)"	Robert C. O'Brien	4.11	129700	1351191064s/9822	9822.Mrs_Frisby_and_the_Rats_of_NIMH

"Casket of Souls (Nightrunner, #6)"	Lynn Flewelling	4.14	2702	1388342261s/10184855	10184855-casket-of-souls

"Silverthorn (The Riftwar Saga, #3)"	Raymond E. Feist	4.04	40849	1272603402s/149302	149302.Silverthorn

"True (Elixir, #3)"	Hilary Duff	3.48	1701	1343292625s/14802438	14802438-true

"The Goddess Hunt (Goddess Test, #1.5)"	Aimee Carter	3.81	7427	1345545101s/12999306	12999306-the-goddess-hunt

The Rising Tide	Nathan Preedy	0	0	1409997987s/23162221	23162221-the-rising-tide

The Total Money Makeover: A Proven Plan for Financial Fitness	Dave Ramsey	4.28	35009	1441590984s/78427	78427.The_Total_Money_Makeover

"Of Sweet Addictions (Less Than Three, #5)"	Le-an Lai Lacaba	4.64	11	1421983872s/24648465	24648465-of-sweet-addictions

"The Rubber Band (Nero Wolfe, #3)"	Rex Stout	4.01	1947	1389051351s/77618	77618.The_Rubber_Band

"Uncommon Criminals (Heist Society, #2)"	Ally Carter	4.16	32572	1298155996s/10327303	10327303-uncommon-criminals

"Three Times Lucky (Tupelo Landing, #1)"	Sheila Turnage	4.01	15843	1424981822s/11737313	11737313-three-times-lucky

To Stay	Jonahmae Pacala (jonaxx)	4.47	51	0	23898881-to-stay

"Something Real (Something Real, #1)"	Heather Demetrios	3.96	3495	1385144446s/15789443	15789443-something-real

"Gone (Dream Catcher, #3)"	Lisa McMann	3.73	24473	1269866682s/7124095	7124095-gone

"Escaping Fate (Rescue, #1)"	Wayne R. Tripp	3.52	33	1389549031s/20519516	20519516-escaping-fate

Beautiful Ruins	Jess Walter	3.68	110238	1355999974s/16248337	16248337-beautiful-ruins

"Don't Tell (Romantic Suspense, #1; Chicago, #1)"	Karen      Rose	4.11	7654	1388333205s/248086	248086.Don_t_Tell

"The Evil We Love (Tales from the Shadowhunter Academy, #5)"	Cassandra Clare	4.12	7270	1433873089s/23381005	23381005-the-evil-we-love

"Speaker for the Dead (The Ender Quintet, #3)"	Orson Scott Card	4.02	158745	1295660894s/7967	7967.Speaker_for_the_Dead

Ishmael	E.D.E.N. Southworth	4.39	470	1437348062s/343545	343545.Ishmael

"Unspoken: Bathsheba (Lineage of Grace, #4)"	Francine Rivers	4.21	5448	1406511117s/535179	535179.Unspoken

Platoon	Dale A. Dye	3.91	211	1356936195s/17192054	17192054-platoon

"Captain's Fury (Codex Alera, #4)"	Jim Butcher	4.37	40099	1315083292s/346087	346087.Captain_s_Fury

"Spring's Fury (The Graistan Chronicles, #3)"	Denise Domning	3.9	728	1342594425s/2613301	2613301-spring-s-fury

"Shades of Gray (KGI, #6)"	Maya Banks	4.29	9936	1342741082s/13411699	13411699-shades-of-gray

"Das Buch der Nacht  (All Souls Trilogy, #3)"	Deborah Harkness	4.13	64315	1409322697s/21528696	21528696-das-buch-der-nacht

"Monument 14 (Monument 14, #1)"	Emmy Laybourne	3.89	16361	1337779838s/12753231	12753231-monument-14

"Go Jump in the Pool! (Bruno & Boots, #2)"	Gordon Korman	4.13	1180	1274157906s/5997794	5997794-go-jump-in-the-pool

"The Dragonriders of Pern (Dragonriders of Pern, #1-3)"	Anne McCaffrey	4.2	20339	1348984331s/61942	61942.The_Dragonriders_of_Pern

"Nightmare At 20,000 Feet: Horror Stories"	Richard Matheson	4.1	5474	1388221325s/33544	33544.Nightmare_At_20_000_Feet

"The Small House at Allington, Volume 2"	Anthony Trollope	4.2	15	1348829489s/6931202	6931202-the-small-house-at-allington-volume-2

"Carpe Diem (Liaden Universe, #10)"	Sharon Lee	4.34	1588	1309201016s/1103881	1103881.Carpe_Diem

The Men Who Loved Evelyn Cotton	Frank Ronan	3.83	65	0	10211423-the-men-who-loved-evelyn-cotton

"Transmuted (The St. Croix Chronicles, #6)"	Karina Cooper	4.11	71	1412750299s/23009996	23009996-transmuted

"The Sun Dwellers (The Dwellers, #3)"	David Estes	4.22	1259	1353650142s/16047633	16047633-the-sun-dwellers

"The Emperor's Blades (Chronicle of the Unhewn Throne, #1)"	Brian Staveley	4.17	15518	1369246817s/17910124	17910124-the-emperor-s-blades

"Legacy (Anna Strong Chronicles, #4)"	Jeanne C. Stein	3.84	2269	1388716991s/3071808	3071808-legacy

"Where Eagles Lie Fallen: The Crash of Arrow Air Flight 1285, Gander, Newfoundland"	Gary Collins	5	3	1317749791s/12794914	12794914-where-eagles-lie-fallen

"Belief, Doubt, and Fanaticism: Is It Essential to Have Something to Believe In?"	Osho	4.17	35	1316740066s/12220082	12220082-belief-doubt-and-fanaticism

Udaas Naslain [í´íŠí‚éí´í©í‚Œí´íŠí‚í†í´íŠí‚éí´íŠí‚é í´í©éíïéí´íŠí‚éí´í©éíïéíéŒŒíéí‚é]	Abdullah Hussein	4.05	356	1372101795s/18117935	18117935-udaas-naslain

Safe Harbour	Danielle Steel	4.03	14499	1170537180s/59889	59889.Safe_Harbour

"Honeymoon (Honeymoon, #1)"	James Patterson	3.79	30690	1388199852s/13147	13147.Honeymoon

Congo	Michael Crichton	3.52	121447	1388889401s/7672	7672.Congo

A Problem from Hell	Samantha Power	4.22	6570	1388247387s/368731	368731.A_Problem_from_Hell

Deception (Saven #1)	Siobhan Davis	4.17	198	1444825393s/25820836	25820836-deception

The Manchurian Candidate	Richard Condon	4.08	17726	1411320965s/376514	376514.The_Manchurian_Candidate

"Club Shadowlands (Masters of the Shadowlands, #1)"	Cherise Sinclair	3.99	25450	1328014540s/6357022	6357022-club-shadowlands

"Message to Adolf, Part 1"	Osamu Tezuka	4.23	387	1344369759s/13155247	13155247-message-to-adolf-part-1

Battle Hymn of the Tiger Mother	Amy Chua	3.59	35453	1347794294s/9160695	9160695-battle-hymn-of-the-tiger-mother

"Jernprí´íéí‚íÇven (Magisterium, #1)"	Holly Black	3.92	29870	1425112461s/25038103	25038103-jernpr-ven

"Brilliant Pain (Ruby, #2)"	Edita Birschbach	4.8	5	1368453620s/17911101	17911101-brilliant-pain

"The Immortal Rules (Blood of Eden, #1)"	Julie Kagawa	4.11	50258	1323357921s/10215349	10215349-the-immortal-rules

"Chosen (The Lost Books, #1)"	Ted Dekker	3.93	6692	1380858120s/1620913	1620913.Chosen

"How He Really Feels (He Feels Trilogy, #1)"	Lisa Suzanne	3.82	285	1373261603s/18169018	18169018-how-he-really-feels

"Cathy's Book (Cathy Vickers Trilogy, #1)"	Jordan Weisman	3.55	3546	1442622426s/856969	856969.Cathy_s_Book

"Silber: Das erste Buch der Trí´íéí‚éume (Silber, #1)"	Kerstin Gier	4.1	10131	1362823586s/17566243	17566243-silber

"Black Butler, Vol. 9 (Black Butler, #9)"	Yana Toboso	4.54	4656	1288622495s/9625608	9625608-black-butler-vol-9

La Regenta	"Leopoldo Alas ""Clarí´íí‚én"""	3.97	1788	1405436155s/69413	69413.La_Regenta

"A ""Catcher's"" Companion: The World of Holden Caulfield"	Sean McDaniel	5	1	1347727886s/6455191	6455191-a-catcher-s-companion

"The Killing of Worlds (Succession, #2)"	Scott Westerfeld	4.07	1320	1312028488s/24772	24772.The_Killing_of_Worlds

Lucifer Rising	Sharon  Bowers	4.15	141	1348911197s/287083	287083.Lucifer_Rising

"Hon gí´íéí‚äóér genom tavlan, ut ur bilden"	Johanna Nilsson	3.8	369	1336237617s/2065828	2065828.Hon_g_r_genom_tavlan_ut_ur_bilden

"Legacy of Lies (Dark Secrets, #1)"	Elizabeth Chandler	3.98	2887	1388436226s/785947	785947.Legacy_of_Lies

"Ten Things I Love About You (Bevelstoke, #3)"	Julia Quinn	3.96	13246	1275427647s/6950445	6950445-ten-things-i-love-about-you

"The Wall and the Wing (Wall and the Wing, #1)"	Laura Ruby	4.03	912	1176178322s/601462	601462.The_Wall_and_the_Wing

"Bridget Jones's Diary (Bridget Jones, #1)"	Helen Fielding	3.73	672080	1292060045s/227443	227443.Bridget_Jones_s_Diary

"Beneath a Rising Moon (Ripple Creek Werewolf, #1)"	Keri Arthur	4.02	2325	1389273822s/172773	172773.Beneath_a_Rising_Moon

"Godhead (The Last Olympiad, #1)"	Ken Mooney	3.67	99	1364653055s/17662400	17662400-godhead

"The Player of Games (Culture, #2)"	Iain M. Banks	4.25	36741	1386922873s/18630	18630.The_Player_of_Games

"KEELA (Slater Brothers, #2.5)"	L.A. Casey	4.23	3952	1420710455s/22925759	22925759-keela

"Asterix in Belgium (Asterix, #24)"	René Goscinny	4.06	4001	1415584597s/81332	81332.Asterix_in_Belgium

"HIDDEN MICKEY 4: Wolf! Happily Ever After? (Hidden Mickey, #4)"	Nancy Temple Rodrigue	4.27	59	1350695186s/12005234	12005234-hidden-mickey-4

"Haunted Moon (Moon Coven, #0.5)"	K.B. Miller	4.21	244	1360507075s/13558634	13558634-haunted-moon

"The Red Pyramid (Kane Chronicles, #1)"	Rick Riordan	4.05	217712	1366227978s/7090447	7090447-the-red-pyramid
