Bleach, Vol. 1: Strawberry and the Soul Reapers	Tite Kubo	4.2	104003	1388508611s/2880	2880.Bleach_Vol_1	200
From Pictland to Alba, 789-1070	Alex Woolf	4.45	22	1336058272s/743352	743352.From_Pictland_to_Alba_789_1070	384
I Want to Hold Your Hand (Green Mountain, #2)	Marie Force	4.34	2175	1382175594s/18688131	18688131-i-want-to-hold-your-hand	352
Sweep: Volume 3  (Sweep, #7-9)	Cate Tiernan	4.36	3338	1375237257s/9550620	9550620-sweep	592
Cracked (Soul Eaters, #1)	Eliza Crewe	4.01	3678	1379032298s/18484905	18484905-cracked	327
The Fighting Chance (The Human Race, Book #2)	Tahnee Fritz	4.33	3	1408407538s/22960481	22960481-the-fighting-chance	278
School. Hasn't This Gone on Long Enough? (Dear Dumb Diary Year Two #1)	Jim Benton	4.27	1546	1420688814s/11684505	11684505-school-hasn-t-this-gone-on-long-enough	160
The City in the Autumn Stars: Being a Continuation of the Story of the Von Bek Family and Its Association with Lucifer, Prince of Darkness, and the Cure for the World's Pain	Michael Moorcock	3.67	205	1281283675s/724637	724637.The_City_in_the_Autumn_Stars	344
Sean Yeager: Hunters Hunted (Sean Yeager Adventures, #2)	D.M. Jarrett	4.36	11	1362729457s/17564064	17564064-sean-yeager	300
Postmarked Baltimore	Jeff LeJeune	4.61	23	1450741986s/27241996	27241996-postmarked-baltimore	206
There Were Giants Upon the Earth: Gods, Demigods & Human Ancestry: The Evidence of Alien DNA	Zecharia Sitchin	3.91	293	1388178555s/7943089	7943089-there-were-giants-upon-the-earth	352
Burn the Fat, Feed the Muscle	Tom Venuto	4.29	1059	1339300874s/1953489	1953489.Burn_the_Fat_Feed_the_Muscle	337
The Mad Scientists' Club (Mad Scientists' Club, #1)	Bertrand R. Brinley	4.24	1428	1390421623s/222127	222127.The_Mad_Scientists_Club	217
Just One Damned Thing After Another (The Chronicles of St. Mary's, #1)	Jodi Taylor	3.98	4860	1378283152s/18207104	18207104-just-one-damned-thing-after-another	293
Sign of the Cross (Payne & Jones, #2)	Chris Kuzneski	3.89	4846	1390265741s/234093	234093.Sign_of_the_Cross	432
Alicia (Clique Summer Collection, #3)	Lisi Harrison	3.61	4359	1428024227s/2258651	2258651.Alicia	112
The Curiosities: A Collection of Stories (The Curiosities, #1)	Maggie Stiefvater	4.17	1912	1333398927s/13574710	13574710-the-curiosities	304
Skeleton Key (Alex Rider, #3)	Anthony Horowitz	4.06	33672	1306076661s/103983	103983.Skeleton_Key	327
The Maiden (The Morland Dynasty, #8)	Cynthia Harrod-Eagles	4.25	263	1415581658s/20024	20024.The_Maiden	413
The Pact	Karina Halle	3.94	15604	1418886372s/23844390	23844390-the-pact	287
Rumble Tumble (Hap and Leonard, #5)	Joe R. Lansdale	3.98	1495	1300369961s/219740	219740.Rumble_Tumble	272
Brie Learns the Art of Submission: Submissive Training Center (Brie, #1)	Red Phoenix	4.41	3009	1353595598s/16164966	16164966-brie-learns-the-art-of-submission	479
Entice (Exquisite, #2)	Ella Frank	4.08	5947	1354466746s/16077684	16077684-entice	414
The Round House	Louise Erdrich	3.9	66228	1352999408s/13602426	13602426-the-round-house	323
Medea and Other Plays	Euripides	3.96	8348	1391822144s/1473	1473.Medea_and_Other_Plays	206
Entice (Need, #3)	Carrie Jones	4.03	27557	1305547585s/8069535	8069535-entice	266
The Winter of Red Snow: The Revolutionary War Diary of Abigail Jane Stewart, Valley Forge, Pennsylvania, 1777	Kristiana Gregory	3.84	5127	1328012218s/510583	510583.The_Winter_of_Red_Snow	173
Dianetics 55! The Complete Manual Of Human Communication	L. Ron Hubbard	3.98	93	1331159815s/4709866	4709866-dianetics-55-the-complete-manual-of-human-communication	343
I Killed Adolf Hitler	Jason	3.96	3116	1348819269s/775864	775864.I_Killed_Adolf_Hitler	48
Dark Fire (The Last Dragon Chronicles, #5)	Chris d'Lacey	4.11	5758	1341667428s/6793336	6793336-dark-fire	462
The Twig Trilogy (Edge Chronicles #1-3): Includes Beyond the Deepwoods, Stormchaser & Midnight Over Sanctaphrax	Paul Stewart	4.42	475	1320395234s/809248	809248.The_Twig_Trilogy_Edge_Chronicles_1_3_	1008
The Second Assistant: A Tale from the Bottom of the Hollywood Ladder	Clare Naylor	3.51	10466	1442366160s/287655	287655.The_Second_Assistant	357
Evenfall (In The Company of Shadows, #1)	Santino Hassell	4.26	3215	1344216126s/8164566	8164566-evenfall	1427
The Edge of Never (The Edge of Never, #1)	J.A. Redmerski	4.29	115118	1358810128s/16081272	16081272-the-edge-of-never	426
Etiquette & Espionage (Finishing School, #1)	Gail Carriger	3.79	28622	1331952557s/10874177	10874177-etiquette-espionage	307
Wolf Island (The Demonata, #8)	Darren Shan	4.21	6145	1347336059s/3029879	3029879-wolf-island	351
Unattainable (Undeniable, #3)	Madeline Sheehan	4.33	18688	1366984625s/16114862	16114862-unattainable	306
Unholy Magic (Downside Ghosts, #2)	Stacia Kane	4.12	7554	1359346230s/6557156	6557156-unholy-magic	343
Trying to Score (Assassins, #2)	Toni Aleo	4.1	10576	1362422115s/17504621	17504621-trying-to-score	576
A Voice in the Wind (Mark of the Lion, #1)	Francine Rivers	4.59	49919	1459567327s/95617	95617.A_Voice_in_the_Wind	520
Y: The Last Man, Vol. 9: Motherland (Y: The Last Man, #9)	Brian K. Vaughan	4.27	18688	1389738956s/156532	156532.Y	144
Swamp Thing, Vol. 4: A Murder of Crows	Alan Moore	4.36	4001	1327913989s/109243	109243.Swamp_Thing_Vol_4	206
The Nightlife: New York (The Nightlife, #1)	Travis Luedke	3.55	1264	1349103205s/15980525	15980525-the-nightlife	172
Henry VI, Part 1	William Shakespeare	3.58	2793	1348227793s/286792	286792.Henry_VI_Part_1	123
The Immortals of Meluha (Shiva Trilogy, #1)	Amish Tripathi	3.97	55085	1334659192s/7913305	7913305-the-immortals-of-meluha	436
Shaman King, Vol. 1: A Shaman in Tokyo	Hiroyuki Takei	4.12	12698	1444234846s/885744	885744.Shaman_King_Vol_1	208
The Mirror of Her Dreams (Mordant's Need, #1)	Stephen R. Donaldson	3.89	9970	1320541116s/177250	177250.The_Mirror_of_Her_Dreams	654
Princess for Hire (Princess for Hire, #1)	Lindsey Leavitt	3.85	3957	1407432557s/6506483	6506483-princess-for-hire	240
Lover Eternal (Black Dagger Brotherhood, #2)	J.R. Ward	4.36	128503	1300845974s/35729	35729.Lover_Eternal	441
Finding the Lost (Sentinel Wars, #2)	Shannon K. Butcher	4.07	2704	1388460478s/6503486	6503486-finding-the-lost	355
The Moomins and the Great Flood (The Moomins, #1)	Tove Jansson	4.02	6034	1256923501s/3300083	3300083-the-moomins-and-the-great-flood	52
Command a King's Ship (Richard Bolitho, #8)	Alexander Kent	4.02	908	1328861988s/1043312	1043312.Command_a_King_s_Ship	352
End of the Innocence (Innocence, #3)	Alessandra Torre	4.23	5829	1391926144s/18618994	18618994-end-of-the-innocence	276
She Got Up Off the Couch: And Other Heroic Acts from Mooreland, Indiana	Haven Kimmel	4.03	7688	1441926817s/15167	15167.She_Got_Up_Off_the_Couch	336
School of Fear (School of Fear, #1)	Gitty Daneshvari	3.78	6235	1344268296s/3173438	3173438-school-of-fear	352
Cross Country (Alex Cross, #14)	James Patterson	3.82	26482	1344270626s/1713912	1713912.Cross_Country	480
The Evil We Love (Tales from the Shadowhunter Academy, #5)	Cassandra Clare	4.12	7270	1433873089s/23381005	23381005-the-evil-we-love	91
Candide, Zadig and Selected Stories	Voltaire	4.09	1828	1167204400s/19387	19387.Candide_Zadig_and_Selected_Stories	352
That Boy (That Boy, #1)	Jillian Dodd	3.98	25897	1305572809s/11382346	11382346-that-boy	287
Toxic (Pretty Little Liars, #15)	Sara Shepard	3.82	5178	1381560803s/18599776	18599776-toxic	352
Say Goodnight, Gracie	Julie Reece Deaver	4.39	1433	1347235436s/431178	431178.Say_Goodnight_Gracie	224
Welcome to Sugartown (Sugartown, #1)	Carmen Jenner	3.8	6974	1382674170s/18337069	18337069-welcome-to-sugartown	255
Beckoning Light (The Afterglow Trilogy, #1)	Alyssa Rose Ivy	3.8	1185	1332726643s/12058035	12058035-beckoning-light	280
Sweet Possession (Sweet, #5)	Maya Banks	4.14	12287	1429916852s/8419432	8419432-sweet-possession	310
Kissing Under The Mistletoe (The Sullivans, #10)	Bella Andre	4.25	3624	1377022053s/17558773	17558773-kissing-under-the-mistletoe	400
The Salmon of Doubt (Dirk Gently, #3)	Douglas Adams	3.91	20307	1388273676s/359	359.The_Salmon_of_Doubt	298
Beautiful Demons (Peachville High Demons, #1)	Sarra Cannon	3.82	6732	1327881434s/9609429	9609429-beautiful-demons	234
MaddAddam (MaddAddam, #3)	Margaret Atwood	3.96	33363	1366394020s/17262203	17262203-maddaddam	394
Red Handed (Young Adult Alien Huntress, #1)	Gena Showalter	4.02	1915	1347697702s/476496	476496.Red_Handed	288
Earth Unaware (The First Formic War, #1)	Orson Scott Card	3.91	20788	1327948408s/13151129	13151129-earth-unaware	368
Dark Star (The Rosie Black Chronicles, # 3)	Lara Morgan	4.05	258	1351812890s/16123002	16123002-dark-star	388
The Stories of Eva Luna	Isabel Allende	3.94	11035	1439782373s/3291	3291.The_Stories_of_Eva_Luna	352
Paktens voktere (Bj�_���_̩�_��_�_��rn Belto, #2)	Tom Egeland	3.8	621	1248719656s/3221533	3221533-paktens-voktere	521
Wildcard: Volume One (Wildcard, #1)	Missy Johnson	3.81	945	1404753636s/22587069	22587069-wildcard	99
Sweetheart (Archie Sheridan & Gretchen Lowell, #2)	Chelsea Cain	4.05	13419	1311994924s/2983654	2983654-sweetheart	325
The Candle in the Wind (The Once and Future King, #4)	T.H. White	3.91	752	1351008486s/6400079	6400079-the-candle-in-the-wind	208
Witches on Parole (WitchLight Trilogy, #1)	Debora Geary	4.25	3810	1352633975s/12621987	12621987-witches-on-parole	421
Peter and the Sword of Mercy (Peter and the Starcatchers, #4)	Dave Barry	4.18	10116	1257662814s/6582080	6582080-peter-and-the-sword-of-mercy	528
The Novice (Black Magician, #2)	Trudi Canavan	4.06	32741	1327357280s/28250	28250.The_Novice	577
Damsel Under Stress (Enchanted, Inc., #3)	Shanna Swendson	3.89	4562	1389074937s/603397	603397.Damsel_Under_Stress	306
The Armada Legacy (Ben Hope, #8)	Scott Mariani	4.04	912	1376756262s/17794066	17794066-the-armada-legacy	400
Shadow of the Hegemon (Ender's Shadow, #2)	Orson Scott Card	3.92	56388	1440269244s/9534	9534.Shadow_of_the_Hegemon	451
The Outcast (Guardians of Ga'Hoole, #8)	Kathryn Lasky	4.08	5603	1292898199s/7022	7022.The_Outcast	207
The Unquiet (includes In Death, #33.5)	J.D. Robb	4	2816	1310898103s/10422053	10422053-the-unquiet	408
Castle Roogna (Xanth, #3)	Piers Anthony	3.85	19597	1388701282s/96977	96977.Castle_Roogna	336
Breathless	Lurlene McDaniel	3.97	2300	1320527343s/5599045	5599045-breathless	165
The Society of S (Ethical Vampire, #1)	Susan Hubbard	3.41	3114	1337157283s/822200	822200.The_Society_of_S	304
Faithless (Grant County, #5)	Karin Slaughter	4.1	16270	1167323214s/21722	21722.Faithless	549
House of Dark Shadows (Dreamhouse Kings, #1)	Robert Liparulo	3.89	5292	1442288539s/2330877	2330877.House_of_Dark_Shadows	295
Jet (Jet, #1)	Russell Blake	3.79	3315	1349273706s/16064853	16064853-jet	229
The Ex Games 2 (The Ex Games, #2)	J.S. Cooper	3.73	8239	1388575962s/20409394	20409394-the-ex-games-2	64
Eyeshield 21, Vol. 5: Powerful	Riichiro Inagaki	4.23	420	1347480917s/1114380	1114380.Eyeshield_21_Vol_5	200
10% Happier: How I Tamed the Voice in My Head, Reduced Stress Without Losing My Edge, and Found Self-Help That Actually Works �_嫁���̩���_�_̩̩�_���_̍ A True Story	Dan Harris	3.92	24680	1411335356s/21920672	21920672-10-happier	256
Clan Daughter (Queen of the Orcs, #2)	Morgan Howell	3.8	1060	1320498200s/1778691	1778691.Clan_Daughter	336
A Time to Die (Out of Time, #1)	Nadine Brandes	4.35	255	1400097364s/21795840	21795840-a-time-to-die	389
Revelaci�_̩n (�_���_̩̩�_������xodo, #2)	Anissa B. Damom	4.21	625	1324553551s/9273158	9273158-revelaci-n	456
Don't Forget to Remember Me (The Remembrance Trilogy, #2)	Kahlen Aymes	4.27	3982	1338129779s/14624028	14624028-don-t-forget-to-remember-me	414
Elantris (Elantris, #1)	Brandon Sanderson	4.15	80185	1440417167s/68427	68427.Elantris	638
The Art of Computer Programming, Volume 1: Fundamental Algorithms	Donald Ervin Knuth	4.33	1200	1388242904s/112247	112247.The_Art_of_Computer_Programming_Volume_1	672
Vet's Desire (Big Girls Lovin' Trilogy, #3)	Angela Verdenius	3.81	1182	1331596469s/13537898	13537898-vet-s-desire	268
Junie B. Jones and the  Stupid Smelly Bus (Junie B. Jones, #1)	Barbara Park	3.88	15043	1353109909s/958277	958277.Junie_B_Jones_and_the_Stupid_Smelly_Bus	69
The Secret in the Old Attic (Nancy Drew, #21)	Carolyn Keene	3.94	8377	1390406117s/48562	48562.The_Secret_in_the_Old_Attic	210
Sex, Murder And A Double Latte (A Sophie Katz Murder Mystery, #1)	Kyra Davis	3.78	5998	1388191272s/310740	310740.Sex_Murder_And_A_Double_Latte	336
Eighty Days Blue (Eighty Days, #2)	Vina Jackson	3.37	2269	1347998888s/15801235	15801235-eighty-days-blue	336
1939 (RJ & Sandringham, #2)	Richard Garner	4.12	16	1385543688s/18943004	18943004-1939	274
Fullmetal Alchemist, Vol. 4 (Fullmetal Alchemist, #4)	Hiromu Arakawa	4.56	7731	1388179331s/871	871.Fullmetal_Alchemist_Vol_4	189
Darelle's Trinity (Heart of a Vampire, #1)	Sedonia Guillone	3.25	28	1262206916s/7455256	7455256-darelle-s-trinity	75
The Dosadi Experiment (ConSentiency Universe, #2)	Frank Herbert	3.78	5484	1439457921s/2011	2011.The_Dosadi_Experiment	320
A Case of Conscience (After Such Knowledge, #4)	James Blish	3.66	3781	1391560388s/123673	123673.A_Case_of_Conscience	256
Web of Lies (Elemental Assassin, #2)	Jennifer Estep	4.1	16640	1262902266s/6933152	6933152-web-of-lies	400
The Fallen and Leviathan (The Fallen, #1-2)	Thomas E. Sniegoski	3.74	13403	1282266008s/7124101	7124101-the-fallen-and-leviathan	517
Beauty Never Dies (The Grimm Diaries Prequels, #3)	Cameron Jace	3.76	1352	1340302468s/15700312	15700312-beauty-never-dies	28
Designated Targets (Axis of Time, #2)	John   Birmingham	3.99	2255	1388347792s/977145	977145.Designated_Targets	368
Surprises According to Humphrey (According to Humphrey, #4)	Betty G. Birney	4.21	784	1348665437s/2371074	2371074.Surprises_According_to_Humphrey	144
Armageddon Cometh (Species Intervention #6609, #3)	J.K. Accinni	4.48	239	1346942917s/15992895	15992895-armageddon-cometh	179
Don't Sleep, There Are Snakes: Life and Language in the Amazonian Jungle	Daniel L. Everett	3.87	2166	1320531112s/6482182	6482182-don-t-sleep-there-are-snakes	320
Lustrum (Cicero, #2)	Robert   Harris	4.09	6298	1295465776s/3588825	3588825-lustrum	419
Venenos de Deus, Rem̩dios do Diabo	Mia Couto	3.77	527	1250546902s/3673997	3673997-venenos-de-deus-rem-dios-do-diabo	192
Tempestuous (Wondrous Strange, #3)	Lesley Livingston	4.04	6661	1287675300s/6740756	6740756-tempestuous	361
When Rain Falls (Victory Gospel Series, #1)	Tyora Moody	4.43	111	1310256852s/11822403	11822403-when-rain-falls	288
The Last Hour (Thompson Sisters, #4)	Charles Sheehan-Miles	4.37	2187	1364454731s/17156406	17156406-the-last-hour	482
Tibetan Arts Of Love: Sex, Orgasm, And Spiritual Healing	Gend�_n Ch�_���_�_��_̩phel	3.6	20	1348186175s/100148	100148.Tibetan_Arts_Of_Love	288
Flyte (Septimus Heap, #2)	Angie Sage	3.98	47973	1442694368s/355917	355917.Flyte	521
Too Much Temptation (Brava Brothers, #1)	Lori Foster	4.05	5445	1328033380s/763215	763215.Too_Much_Temptation	320
Raina's Story (Angels in Pink, #2)	Lurlene McDaniel	4.12	1740	1320469164s/127454	127454.Raina_s_Story	208
Gateway to the Gods (Everworld, #7)	Katherine Applegate	3.94	1601	1322353364s/279668	279668.Gateway_to_the_Gods	176
New X-Men, Vol. 5: Assault on Weapon Plus	Grant Morrison	3.79	1174	1375046137s/158458	158458.New_X_Men_Vol_5	168
Middle School: The Worst Years of My Life (Midde School, #1)	James Patterson	3.99	11612	1388184921s/9798177	9798177-middle-school	288
Awaken the Giant Within: How to Take Immediate Control of Your Mental, Emotional, Physical and Financial Destiny!	Anthony Robbins	4.09	28507	1415677371s/180116	180116.Awaken_the_Giant_Within	544
Bone, Vol. 3: Eyes of the Storm (Bone, #3)	Jeff Smith	4.3	8069	1429122296s/106125	106125.Bone_Vol_3	192
The Tangle Box (Magic Kingdom of Landover, #4)	Terry Brooks	3.81	9790	1375470102s/34942	34942.The_Tangle_Box	352
Beast	Ally Kennen	3.42	308	1348632946s/7661056	7661056-beast	247
History of the Peloponnesian War	Thucydides	3.85	22259	1422072332s/261243	261243.History_of_the_Peloponnesian_War	648
Taking a Shot (Play by Play, #3)	Jaci Burton	4.12	15193	1308320639s/11455168	11455168-taking-a-shot	309
Second to None: A Documentary History of American Women. Volume 1, From the Sixteenth Century to 1865	Ruth Barnes Moynihan	3.91	11	1389295367s/1527315	1527315.Second_to_None	404
The Other Brain: From Dementia to Schizophrenia, How New Discoveries about the Brain Are Revolutionizing Medicine and Science	R. Douglas Fields	4.07	1013	1441846989s/7170963	7170963-the-other-brain	371
The Black Pearl (The Morland Dynasty, #5)	Cynthia Harrod-Eagles	4.2	328	1388369685s/260537	260537.The_Black_Pearl	402
King Cave (Forever Evermore, #2)	Scarlett Dawn	4.44	4101	1384357529s/18518269	18518269-king-cave	432
Cotton (Satan's Fury MC, #3)	L. Wilder	4.02	1028	1459813667s/29777622	29777622-cotton	264
The Duke and I (Bridgertons, #1)	Julia Quinn	4.11	51725	1379594717s/110391	110391.The_Duke_and_I	384
A Deeper Sleep (Kate Shugak, #15)	Dana Stabenow	4.12	2102	1316125557s/271292	271292.A_Deeper_Sleep	272
Cale (Walk of Shame, #3)	Victoria Ashley	4.08	2620	1436072128s/25843415	25843415-cale	133
The Lost Herondale (Tales from the Shadowhunter Academy, #2)	Cassandra Clare	4.12	9562	1423801278s/23380998	23380998-the-lost-herondale	98
Castle in the Air (Howl's Moving Castle, #2)	Diana Wynne Jones	3.91	22428	1441595370s/47520	47520.Castle_in_the_Air	298
Bound by Blood (Bound, #1)	Cynthia Eden	3.73	6086	1302660743s/11042027	11042027-bound-by-blood	89
Succubus Dreams (Georgina Kincaid, #3)	Richelle Mead	4.15	21369	1315977451s/2977487	2977487-succubus-dreams	296
Skybreaker (Matt Cruse, #2)	Kenneth Oppel	4.23	8632	1441847577s/428036	428036.Skybreaker	560
Possessed (Rayne, #1)	Kate Cann	3.46	1217	1328839301s/6609769	6609769-possessed	336
Because You Are Mine: The Complete Novel (Because You Are Mine, #1)	Beth Kery	3.88	6756	1350154343s/16072999	16072999-because-you-are-mine	368
Castle Hill (On Dublin Street, #3.5)	Samantha Young	4.21	13190	1380897054s/18621172	18621172-castle-hill	97
Good Wives (Little Women, #1.5)	Louisa May Alcott	3.93	12852	1282713827s/78960	78960.Good_Wives	248
Chasing Perfect (Fool's Gold, #1)	Susan Mallery	3.89	17577	1278170007s/7203690	7203690-chasing-perfect	376
Welcome to the Dark House (Dark House, #1)	Laurie Faria Stolarz	3.75	1460	1381325453s/18459190	18459190-welcome-to-the-dark-house	357
'Til Death (Secret Society, #3)	Miasha	4.21	145	1388280828s/7171787	7171787-til-death	210
The Wedding Night of an English Rogue (Boscastle, #3)	Jillian Hunter	3.97	1153	1320439032s/352588	352588.The_Wedding_Night_of_an_English_Rogue	384
American History, 1877 to the Present	Mary Jane Capozzoli Ingui	3.09	11	1347231263s/1820255	1820255.American_History_1877_to_the_Present	246
The Lost German Slave Girl: The Extraordinary True Story of Sally Miller and Her Fight for Freedom in Old New Orleans	John Bailey	3.7	1269	1434125593s/178466	178466.The_Lost_German_Slave_Girl	268
Tempting Rever (Zorn Warriors, #3)	Laurann Dohner	4.02	4734	1273600624s/8174363	8174363-tempting-rever	119
Cesar's Way: The Natural, Everyday Guide to Understanding and Correcting Common Dog Problems	Cesar Millan	3.72	7256	1320518745s/1953153	1953153.Cesar_s_Way	320
Postmortem (Kay Scarpetta, #1)	Patricia Cornwell	3.99	152286	1341835831s/6534	6534.Postmortem	342
Counterpoint (Song of the Fallen, #1)	Rachel Haimowitz	3.82	2497	1280926579s/8748031	8748031-counterpoint	414
Viral Dawn	Ann Logsdon	3.48	21	1350142823s/16080744	16080744-viral-dawn	104
Falling (Fading, #3)	E.K. Blair	4.35	3350	1384749454s/17874546	17874546-falling	457
Deviant (Deviant, #1)	Jaimie Roberts	4.08	1767	1405376804s/22725294	22725294-deviant	388
I Only Have Eyes for You (The Sullivans, #4)	Bella Andre	4.22	12229	1329950867s/13144229	13144229-i-only-have-eyes-for-you	384
