title	author	avg_rating	ratings	img	url
Stay Out of the Basement  (Goosebumps, #2)	R.L. Stine	3.62	11245	1328867797s/125542	125542.Stay_Out_of_the_Basement
The Tale of Benjamin Bunny	Beatrix Potter	4.27	11241	1348732073s/756712	756712.The_Tale_of_Benjamin_Bunny
Empire of the Sun	J.G. Ballard	3.97	11241	1338519188s/56674	56674.Empire_of_the_Sun
And Only to Deceive (Lady Emily, #1)	Tasha Alexander	3.72	11239	1442540514s/288159	288159.And_Only_to_Deceive
Big Bang: The Origin of the Universe	Simon Singh	4.13	11236	1440656279s/131304	131304.Big_Bang
Everyman	Philip Roth	3.53	11236	1327649258s/50695	50695.Everyman
Echoes at Dawn (KGI, #5)	Maya Banks	4.29	11235	1342124544s/11222139	11222139-echoes-at-dawn
Generation Dead (Generation Dead, #1)	Daniel Waters	3.6	11234	1325271891s/3157877	3157877-generation-dead
A Civil Campaign (Vorkosigan Saga, #12)	Lois McMaster Bujold	4.42	11233	1386924032s/61899	61899.A_Civil_Campaign
Divine Evil	Nora Roberts	3.81	11232	1320523647s/114179	114179.Divine_Evil
N or M? (Tommy and Tuppence, #3)	Agatha Christie	3.72	11232	1295677628s/102313	102313.N_or_M_
Ravished	Amanda Quick	4.01	11231	1298321910s/367689	367689.Ravished
The Chronicles of Thomas Covenant, the Unbeliever (The Chronicles of Thomas Covenant, #1-3)	Stephen R. Donaldson	3.77	11228	1386920669s/179033	179033.The_Chronicles_of_Thomas_Covenant_the_Unbeliever
Imperial Bedrooms	Bret Easton Ellis	3.13	11222	1278878105s/7519866	7519866-imperial-bedrooms
The End of Mr. Y	Scarlett Thomas	3.8	11221	1389137862s/93436	93436.The_End_of_Mr_Y
Going Under	S. Walden	4.08	11221	1364409096s/17337522	17337522-going-under
Paris	Edward Rutherfurd	3.91	11221	1344117043s/15786792	15786792-paris
The Design of Everyday Things	Donald A. Norman	4.16	11219	1442460745s/840	840.The_Design_of_Everyday_Things
One Hundred Names	Cecelia Ahern	3.75	11219	1421928433s/15732712	15732712-one-hundred-names
Honderd namen	Cecelia Ahern	3.75	11219	1363464967s/17619885	17619885-honderd-namen
The Book with No Pictures	B.J. Novak	4.31	11215	1400873472s/20821299	20821299-the-book-with-no-pictures
Fruits Basket, Vol. 10	Natsuki Takaya	4.44	11214	1393736388s/836610	836610.Fruits_Basket_Vol_10
Breathless	Dean Koontz	3.43	11214	1320535822s/6327770	6327770-breathless
Attack of the Deranged Mutant Killer Monster Snow Goons	Bill Watterson	4.71	11213	1384735429s/70487	70487.Attack_of_the_Deranged_Mutant_Killer_Monster_Snow_Goons
The Other Wind (Earthsea Cycle, #6)	Ursula K. Le Guin	4.04	11210	1309285821s/13658	13658.The_Other_Wind
Beaches	Iris Rainer Dart	4.12	11207	1442340382s/1219954	1219954.Beaches
Dead or Alive (Jack Ryan Jr., #2)	Tom Clancy	3.76	11204	1348550822s/9608958	9608958-dead-or-alive
The Devil You Know (Felix Castor, #1)	Mike Carey	3.8	11203	1442602181s/663098	663098.The_Devil_You_Know
Rare and Precious Things (The Blackstone Affair, #4)	Raine Miller	4.14	11203	1377421605s/17907518	17907518-rare-and-precious-things
Iron's Prophecy (The Iron Fey, #4.5)	Julie Kagawa	4.2	11203	1340766383s/15724014	15724014-iron-s-prophecy
100 Love Sonnets	Pablo Neruda	4.41	11199	1388324821s/11339	11339.100_Love_Sonnets
When the Emperor Was Divine	Julie Otsuka	3.68	11198	1368314069s/764073	764073.When_the_Emperor_Was_Divine
The Gulag Archipelago 1918-1956	Aleksandr Solzhenitsyn	4.13	11197	1388293026s/70561	70561.The_Gulag_Archipelago_1918_1956
Faerie Wars (The Faerie Wars Chronicles, #1)	Herbie Brennan	3.6	11196	1322603708s/1134023	1134023.Faerie_Wars
Dark Life (Dark Life, #1)	Kat Falls	3.89	11191	1441847612s/7027735	7027735-dark-life
Reckoning (Strange Angels, #5)	Lili St. Crow	4.11	11190	1388453576s/10710406	10710406-reckoning
Spellbound (Spellbound, #1)	Cara Lynn Shultz	3.89	11186	1302191797s/10118172	10118172-spellbound
The Witness	Sandra Brown	3.96	11185	1266524389s/323289	323289.The_Witness
Exquisite (Exquisite, #1)	Ella Frank	3.98	11183	1354481640s/16207483	16207483-exquisite
Waiting to Exhale	Terry McMillan	3.93	11181	1309282766s/122212	122212.Waiting_to_Exhale
The Lady in the Lake (Philip Marlowe #4)	Raymond Chandler	4.05	11174	1388450890s/776159	776159.The_Lady_in_the_Lake
The Crossing Places (Ruth Galloway, #1)	Elly Griffiths	3.85	11174	1349088962s/6688087	6688087-the-crossing-places
Phantom (The Vampire Diaries: The Hunters, #1)	L.J. Smith	3.76	11170	1332571981s/8607205	8607205-phantom
Immortal Beloved (Immortal Beloved, #1)	Cate Tiernan	4.12	11169	1341291825s/7823549	7823549-immortal-beloved
Close Range	Annie Proulx	3.99	11168	1442895695s/27999	27999.Close_Range
The Queen's Army (The Lunar Chronicles, #1.5)	Marissa Meyer	4	11165	1349734763s/16075962	16075962-the-queen-s-army
Wanted (Most Wanted, #1)	J. Kenner	3.93	11162	1376920774s/18142413	18142413-wanted
Acceptance (Southern Reach, #3)	Jeff VanderMeer	3.6	11161	1403941598s/18077752	18077752-acceptance
KrÃƒÂ¡lovskÃƒÂ¡ hraniÃ„ÂÃƒÂ¡Ã…â„¢ka (HraniÃ„ÂÃƒÂ¡Ã…â„¢Ã…Â¯v uÃ„ÂeÃ…Ë†, #12)	John Flanagan	4.4	11160	1392152461s/20617377	20617377-kr-lovsk-hrani-ka
The Royal Ranger (Ranger's Apprentice, #12)	John Flanagan	4.4	11160	1389661638s/17465470	17465470-the-royal-ranger
Cetaganda (Vorkosigan Saga, #9)	Lois McMaster Bujold	4.15	11158	1386924035s/76812	76812.Cetaganda
Return (Redemption, #3)	Karen Kingsbury	4.42	11154	1406513762s/11430	11430.Return
The Man Who Walked Between the Towers	Mordicai Gerstein	4.12	11154	1173973951s/349129	349129.The_Man_Who_Walked_Between_the_Towers
Having a Mary Heart in a Martha World: Finding Intimacy with God in the Busyness of Life	Joanna Weaver	4.15	11153	1341472478s/42631	42631.Having_a_Mary_Heart_in_a_Martha_World
The Android's Dream	John Scalzi	3.96	11150	1441762412s/7081	7081.The_Android_s_Dream
Mummies in the Morning (Magic Tree House, #3)	Mary Pope Osborne	3.85	11149	1403192895s/268955	268955.Mummies_in_the_Morning
Screwdrivered (Cocktail, #3)	Alice Clayton	4.07	11149	1387087555s/18759748	18759748-screwdrivered
The Lions of Little Rock	Kristin Levine	4.2	11147	1442034711s/11699349	11699349-the-lions-of-little-rock
Eve (Eve Duncan, #12; Eve, Quinn and Bonnie #1)	Iris Johansen	4.07	11147	1441155460s/8702806	8702806-eve
Dragon on a Pedestal (Xanth, #7)	Piers Anthony	3.72	11147	1166672843s/15435	15435.Dragon_on_a_Pedestal
Tied (Tangled, #4)	Emma Chase	4.28	11144	1398355635s/20876097	20876097-tied
Shadows in Flight (Ender's Shadow, #5)	Orson Scott Card	3.73	11143	1395376383s/12040447	12040447-shadows-in-flight
On the Genealogy of Morals/Ecce Homo	Friedrich Nietzsche	4.13	11143	1255670925s/132626	132626.On_the_Genealogy_of_Morals_Ecce_Homo
Cosmopolis	Don DeLillo	3.21	11141	1328389098s/28703	28703.Cosmopolis
Having Our Say: The Delany Sisters' First 100 Years	Sarah L. Delany	4.13	11139	1403192701s/792938	792938.Having_Our_Say
Evil at Heart (Gretchen Lowell #3)	Chelsea Cain	4.03	11138	1328137862s/6193923	6193923-evil-at-heart
Rising Strong	BrenÃƒÂ© Brown	4.11	11135	1428641002s/23317538	23317538-rising-strong
Murder List (Buchanan-Renard #4)	Julie Garwood	4	11131	1388196261s/107769	107769.Murder_List
Mary Barton	Elizabeth Gaskell	3.69	11131	1298427440s/54620	54620.Mary_Barton
Nostromo	Joseph Conrad	3.8	11122	1328865264s/115476	115476.Nostromo
Funny in Farsi: A Memoir of Growing Up Iranian in America	Firoozeh Dumas	3.74	11121	1411923160s/46349	46349.Funny_in_Farsi
Mutiny on the Bounty (The Bounty Trilogy, #1)	Charles Bernard Nordhoff	3.96	11121	1344266653s/844051	844051.Mutiny_on_the_Bounty
Rhett Butler's People	Donald McCaig	3.61	11121	1327920861s/1503274	1503274.Rhett_Butler_s_People
The Midwich Cuckoos	John Wyndham	3.92	11119	1172294996s/161846	161846.The_Midwich_Cuckoos
The Last Don	Mario Puzo	3.78	11118	1436903416s/364089	364089.The_Last_Don
If Chins Could Kill: Confessions of a B Movie Actor	Bruce Campbell	3.99	11118	1424560070s/34548	34548.If_Chins_Could_Kill
Alif the Unseen	G. Willow Wilson	3.83	11116	1325543155s/13239822	13239822-alif-the-unseen
Two Truths and a Lie (The Lying Game, #3)	Sara Shepard	4.02	11115	1316902027s/9266794	9266794-two-truths-and-a-lie
The Chronicles of Chrestomanci, Vol. 1 (Chrestomanci, #1-2)	Diana Wynne Jones	4.21	11113	1300013617s/34284	34284.The_Chronicles_of_Chrestomanci_Vol_1
Lontano da te (A Wicked Saga, #1)	Jennifer L. Armentrout	4.12	11111	1432248254s/25578519	25578519-lontano-da-te
Wicked (A Wicked Saga, #1)	Jennifer L. Armentrout	4.12	11111	1410783827s/22895264	22895264-wicked
But Not the Hippopotamus	Sandra Boynton	4.21	11111	1348962545s/515885	515885.But_Not_the_Hippopotamus
CivilWarLand in Bad Decline	George Saunders	4.22	11108	1349202650s/331688	331688.CivilWarLand_in_Bad_Decline
All You Need Is Kill	Hiroshi Sakurazaka	4.04	11106	1348712730s/6255949	6255949-all-you-need-is-kill
Slammerkin	Emma Donoghue	3.68	11105	1315155075s/44543	44543.Slammerkin
Shakespeare's Trollop (Lily Bard, #4)	Charlaine Harris	3.86	11102	1390961760s/32516	32516.Shakespeare_s_Trollop
Rocket Boys (Coalwood #1)	Homer Hickam	4.16	11101	1320533768s/96642	96642.Rocket_Boys
Lost Horizon	James Hilton	3.89	11100	1432440004s/2978	2978.Lost_Horizon
Selected Poems	William Carlos Williams	4.15	11100	1388559827s/65336	65336.Selected_Poems
Dark Days (Skulduggery Pleasant, # 4)	Derek Landy	4.45	11100	1348429914s/7261549	7261549-dark-days
Olympos (Ilium, #2)	Dan Simmons	3.92	11099	1388216654s/3972	3972.Olympos
The Survivors Club	Lisa Gardner	4.03	11095	1298426240s/51362	51362.The_Survivors_Club
Coming Home	Rosamunde Pilcher	4.25	11093	1347734548s/60471	60471.Coming_Home
Castles (Crown's Spies #4)	Julie Garwood	4.11	11089	1418609208s/107775	107775.Castles
The Skies of Pern (Pern, #16)	Anne McCaffrey	4.02	11089	1388266744s/127566	127566.The_Skies_of_Pern
In the Skin of a Lion	Michael Ondaatje	3.87	11087	1405864361s/5946	5946.In_the_Skin_of_a_Lion
Hudson (Fixed, #4)	Laurelin Paige	4.24	11083	1398700779s/21417430	21417430-hudson
Here Be Sexist Vampires (Deep In Your Veins, #1)	Suzanne Wright	4.15	11083	1333735378s/13421072	13421072-here-be-sexist-vampires
Heart and Soul	Maeve Binchy	3.74	11081	1439812996s/3393648	3393648-heart-and-soul
Mark of the Demon (Kara Gillian, #1)	Diana Rowland	3.83	11081	1390961684s/6048518	6048518-mark-of-the-demon
Bones of the Hills (Conqueror, #3)	Conn Iggulden	4.31	11081	1347616868s/3276637	3276637-bones-of-the-hills
Falling into Place	Amy Zhang	3.9	11079	1393613084s/18163646	18163646-falling-into-place
Lana	R.K. Lilley	3.93	11079	1361471750s/17406142	17406142-lana
Drood	Dan Simmons	3.47	11076	1441211620s/3222979	3222979-drood
Vector Prime (Star Wars: The New Jedi Order, #1)	R.A. Salvatore	3.78	11076	1412181316s/192214	192214.Vector_Prime
Love Is a Many Trousered Thing (Confessions of Georgia Nicolson, #8)	Louise Rennison	4.15	11074	1315207755s/112628	112628.Love_Is_a_Many_Trousered_Thing
Chromosome 6 (Jack Stapleton & Laurie Montgomery, #3)	Robin Cook	3.88	11074	1290140777s/66470	66470.Chromosome_6
First Love	James Patterson	3.75	11070	1408925704s/17899392	17899392-first-love
Staying Fat for Sarah Byrnes	Chris Crutcher	3.94	11069	1435028275s/51740	51740.Staying_Fat_for_Sarah_Byrnes
In This Mountain (Mitford Years, #7)	Jan Karon	4.31	11069	1388629068s/71787	71787.In_This_Mountain
How to Talk So Kids Will Listen & Listen So Kids Will Talk	Adele Faber	4.22	11064	1442201568s/769016	769016.How_to_Talk_So_Kids_Will_Listen_Listen_So_Kids_Will_Talk
Weep No More, My Lady	Mary Higgins Clark	3.79	11064	1348175728s/170622	170622.Weep_No_More_My_Lady
Poetics	Aristotle	3.8	11062	1348161995s/13270	13270.Poetics
Absurdistan	Gary Shteyngart	3.29	11061	1388375972s/70509	70509.Absurdistan
Fantastical (Fantasyland, #3)	Kristen Ashley	4.3	11061	1327913381s/13005310	13005310-fantastical
Six Easy Pieces: Essentials of Physics By Its Most Brilliant Teacher	Richard Feynman	4.19	11060	1400827293s/5553	5553.Six_Easy_Pieces
Shadow Fires	Leigh Nichols	3.76	11059	1389299859s/32428	32428.Shadow_Fires
Killashandra (Crystal Singer #2)	Anne McCaffrey	3.99	11057	1427331953s/238961	238961.Killashandra
Slightly Dangerous (Bedwyn Saga, #6)	Mary Balogh	4.2	11057	1388236511s/71648	71648.Slightly_Dangerous
The Wager (The Bet, #2)	Rachel Van Dyken	4.17	11057	1379081475s/18485973	18485973-the-wager
Indemnity Only (V.I. Warshawski, #1)	Sara Paretsky	3.88	11053	1437312150s/643988	643988.Indemnity_Only
Gut gegen Nordwind (Gut gegen Nordwind, #1)	Daniel Glattauer	3.89	11053	1188801960s/1820716	1820716.Gut_gegen_Nordwind
Dragonheart (Pern, #21)	Todd J. McCaffrey	4.14	11052	1435343903s/2747288	2747288-dragonheart
Alice I Have Been	Melanie Benjamin	3.64	11048	1441679893s/6540352	6540352-alice-i-have-been
Ultramarathon Man: Confessions of an All-Night Runner	Dean Karnazes	3.93	11046	1309199653s/87632	87632.Ultramarathon_Man
Sweet Addiction (Sweet, #6)	Maya Banks	3.91	11045	1303834021s/8586722	8586722-sweet-addiction
Lady Sophia's Lover (Bow Street Runners, #2)	Lisa Kleypas	3.95	11044	1348288082s/197743	197743.Lady_Sophia_s_Lover
Oscar et la dame rose	Ãƒâ€°ric-Emmanuel Schmitt	4.18	11042	1399593530s/120461	120461.Oscar_et_la_dame_rose
Interlude in Death (In Death, #12.5)	J.D. Robb	4.22	11042	1390188390s/102856	102856.Interlude_in_Death
Extreme Exposure (I-Team, #1)	Pamela Clare	3.94	11037	1290456764s/159767	159767.Extreme_Exposure
The Stories of Eva Luna	Isabel Allende	3.94	11035	1439782373s/3291	3291.The_Stories_of_Eva_Luna
Shakespeare's Christmas (Lily Bard, #3)	Charlaine Harris	3.86	11032	1345722531s/32513	32513.Shakespeare_s_Christmas
Tales of the South Pacific	James A. Michener	4.01	11031	1425684588s/133488	133488.Tales_of_the_South_Pacific
Mrs. McGinty's Dead (Hercule Poirot, #28)	Agatha Christie	3.79	11030	1386924896s/121622	121622.Mrs_McGinty_s_Dead
Wanted	Mark Millar	3.72	11030	1355855954s/160848	160848.Wanted
Clockwork Angel (The Infernal Devices: Manga, #1)	Cassandra Clare	4.2	11029	1344542903s/13226173	13226173-clockwork-angel
Dirty (Dan and Elle, #1)	Megan Hart	3.85	11029	1327888555s/845150	845150.Dirty
Here Kitty, Kitty! (Magnus Pack, #3)	Shelly Laurenston	4.28	11028	1351325579s/1588709	1588709.Here_Kitty_Kitty_
The 80/20 Principle: The Secret to Achieving More with Less	Richard Koch	3.98	11025	1437557431s/181206	181206.The_80_20_Principle
Why Didn't They Ask Evans?	Agatha Christie	3.83	11024	1311988642s/102303	102303.Why_Didn_t_They_Ask_Evans_
The Dark Light of Day (The Dark Light of Day, #1)	T.M. Frazier	4.18	11021	1434693216s/18278129	18278129-the-dark-light-of-day
A Civil Action	Jonathan Harr	3.92	11020	1436324928s/27397	27397.A_Civil_Action
The Wave	Morton Rhue	3.53	11018	1320402950s/481743	481743.The_Wave
Ignorance	Milan Kundera	3.77	11017	1385316513s/78728	78728.Ignorance
Black Heart (Curse Workers, #3)	Holly Black	4.11	11016	1418591869s/8884616	8884616-black-heart
Moonlight (Dark Guardian, #1)	Rachel Hawthorne	3.83	11016	1278563012s/3567200	3567200-moonlight
The Next Accident (Quincy & Rainie, #3)	Lisa Gardner	4.14	11012	1348816896s/32529	32529.The_Next_Accident
Comfort Food	Kitty Thomas	3.69	11010	1413231890s/7920450	7920450-comfort-food
The Finkler Question	Howard Jacobson	2.76	11009	1442110466s/9279068	9279068-the-finkler-question
Naomi and Ely's No Kiss List	Rachel Cohn	3.45	11008	1320498121s/23230	23230.Naomi_and_Ely_s_No_Kiss_List
Bound by Honor (Born in Blood Mafia Chronicles, #1)	Cora Reilly	4.18	11005	1418481477s/23357188	23357188-bound-by-honor
Uncaged (Corps Security, #3.5)	Harper Sloan	4.42	11005	1388631240s/20414715	20414715-uncaged
The Stories of John Cheever	John Cheever	4.27	11003	1339732173s/11686	11686.The_Stories_of_John_Cheever
If You Give a Cat a Cupcake	Laura Joffe Numeroff	4.2	11002	1347928619s/2865944	2865944-if-you-give-a-cat-a-cupcake
The Kreutzer Sonata	Leo Tolstoy	3.91	10998	1451489791s/141077	141077.The_Kreutzer_Sonata
The Mermaids Singing (Tony Hill & Carol Jordan, #1)	Val McDermid	3.99	10998	1389270695s/459386	459386.The_Mermaids_Singing
Flat Stanley His Original Adventure	Jeff Brown	3.83	10997	0	9797075-flat-stanley-his-original-adventure
A Year in the Merde	Stephen Clarke	3.54	10997	1432601757s/10765	10765.A_Year_in_the_Merde
Discourse on Method	RenÃƒÂ© Descartes	3.7	10997	1405624619s/159418	159418.Discourse_on_Method
A Girl Like You	Gemma Burgess	3.95	10997	1289919160s/9712341	9712341-a-girl-like-you
Ladder of Years	Anne Tyler	3.71	10994	1388451272s/202948	202948.Ladder_of_Years
The Night is For Hunting (Tomorrow, #6)	John Marsden	4.15	10992	1390021601s/82553	82553.The_Night_is_For_Hunting
Mountain of Black Glass (Otherland, #3)	Tad Williams	4.03	10991	1309992323s/10090	10090.Mountain_of_Black_Glass
Bright Young Things (Bright Young Things, #1)	Anna Godbersen	3.66	10990	1339953783s/7719248	7719248-bright-young-things
Eve & Adam (Eve & Adam, #1)	Michael  Grant	3.58	10990	1335162768s/13493463	13493463-eve-adam
Os Maias	EÃƒÂ§a de QueirÃƒÂ³s	4	10988	1362526641s/1249630	1249630.Os_Maias
Keep Holding On	Susane Colasanti	3.86	10986	1319236713s/12075886	12075886-keep-holding-on
An Anthropologist on Mars: Seven Paradoxical Tales	Oliver Sacks	4.18	10984	1356447436s/64666	64666.An_Anthropologist_on_Mars
Sugar and Spice (L.A. Candy, #3)	Lauren Conrad	3.55	10981	1277830544s/7707538	7707538-sugar-and-spice
The Commitments	Roddy Doyle	3.95	10981	1173298169s/269795	269795.The_Commitments
The Hidden Reality: Parallel Universes and the Deep Laws of the Cosmos	Brian Greene	4.04	10980	1320431300s/8167094	8167094-the-hidden-reality
Leven Thumps and the Eyes of the Want (Leven Thumps, #3)	Obert Skye	3.97	10979	1414559844s/1211904	1211904.Leven_Thumps_and_the_Eyes_of_the_Want
Mutant Message Down Under	Marlo Morgan	3.78	10976	1441257420s/32349	32349.Mutant_Message_Down_Under
The Secret River	Kate Grenville	3.78	10974	1388508143s/347698	347698.The_Secret_River
Code Name Cassandra (1-800-Where-R-You, #2)	Meg Cabot	4.06	10971	1348625668s/199783	199783.Code_Name_Cassandra
Footfall	Larry Niven	3.88	10971	1320440216s/116356	116356.Footfall
Arthur & George	Julian Barnes	3.69	10970	1419234701s/45369	45369.Arthur_George
Manhunt	Janet Evanovich	3.67	10967	1410134456s/6856	6856.Manhunt
All Families are Psychotic	Douglas Coupland	3.68	10963	1405992884s/3379	3379.All_Families_are_Psychotic
Slow Burn (Buchanan-Renard, #5)	Julie Garwood	4	10962	1320450616s/107771	107771.Slow_Burn
Witchling (Otherworld/Sisters of the Moon #1)	Yasmine Galenorn	3.65	10959	1432099309s/793298	793298.Witchling
Hateship, Friendship, Courtship, Loveship, Marriage: Stories	Alice Munro	4.06	10955	1320469931s/111126	111126.Hateship_Friendship_Courtship_Loveship_Marriage
And the Shofar Blew	Francine Rivers	4.1	10954	1406507476s/95619	95619.And_the_Shofar_Blew
Phenomenology of Spirit	Georg Wilhelm Friedrich Hegel	3.89	10946	1425522818s/9454	9454.Phenomenology_of_Spirit
Shadow & Claw (The Book of the New Sun #1-2)	Gene Wolfe	4.04	10944	1388180510s/40992	40992.Shadow_Claw
Shadow and Claw (The Book of the New Sun #1-2)	Gene Wolfe	4.04	10944	1387729464s/19756345	19756345-shadow-and-claw
Death: The Time of Your Life	Neil Gaiman	4.21	10944	1366407116s/22339	22339.Death
The Moon and Sixpence	W. Somerset Maugham	4.09	10944	1348314865s/44796	44796.The_Moon_and_Sixpence
Faith	Jennifer Haigh	3.83	10941	1442288818s/9592213	9592213-faith
All the Names	JosÃƒÂ© Saramago	3.87	10938	1327955213s/2528	2528.All_the_Names
I Can Read With My Eyes Shut!	Dr. Seuss	4.11	10937	1348870328s/7785	7785.I_Can_Read_With_My_Eyes_Shut_
An Army at Dawn: The War in North Africa, 1942-1943 (World War II Liberation Trilogy, #1)	Rick Atkinson	4.24	10935	1440057096s/541920	541920.An_Army_at_Dawn
Outside In (Insider, #2)	Maria V. Snyder	3.86	10935	1327883245s/8901953	8901953-outside-in
Blood Memory (Mississipi #5)	Greg Iles	4.08	10931	1327877256s/80631	80631.Blood_Memory
